datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2018-10-02 07:54:41-03"	UFPA	GEA	1250	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis			"Laiza Rodrigues"	2013	06	05			BAPE3TAG2		2011	07	26			"América do Sul"	Brasil	Pará	Altamira	"Xingú Rio Bacajá"	0	0	-52.2064018249512	-3.20333003997803	748499												ÁlcooL	
"2018-10-02 07:54:41-03"	UFPA	GEA	1301	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis			"Marcelo Andrade"	2013	06	21			S/C		2012	01	01			"América do Sul"	Brasil	Pará	Altamira	"Xingu Rio bacajá"	0	0	-52.2064018249512	-3.20333003997803	748499												seco	
"2018-10-02 07:54:41-03"	UFPA	GEA	2238	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis			"Marcelo Andrade"	2015	11	19			MOP	"Marcelo Andrade"						"América do Sul"	Brasil	Pará	"Ourilândia do Norte"	"Tocantins-Araguaia Serra Onça-Puma, Rio Cateté"	-51.032528	-6.567															"Esqueleto seco Método coleta: Malhadeira; Habitat: Corredeiras;"	
"2018-10-02 07:54:39-03"	UFPA	GEA	2380	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis									02RER2012070303							"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:41-03"	UFPA	GEA	2406	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis									03RER2014011401		2014	01	14			"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:41-03"	UFPA	GEA	2407	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis									Xmi163ALEJ							"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:41-03"	UFPA	GEA	2408	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis									12PET2013071808		2013	07	18			"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:41-03"	UFPA	GEA	2409	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis									05PRT2012091903		2012	09	19			"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:41-03"	UFPA	GEA	2413	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis									XMI174							"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:39-03"	UFPA	GEA	2449	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis									01RER2014101702							"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:39-03"	UFPA	GEA	2450	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis									01RER2014010902							"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:39-03"	UFPA	GEA	2451	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis									02RER2014101802							"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:39-03"	UFPA	GEA	2452	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis									02RER2014101801							"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:41-03"	UFPA	GEA	3068	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis			"Leonardo Rodrigues"	2017	05	03			11PRT2012092207	"Paulo Trindade"						"América do Sul"	Brasil	Pará	Altamira	Xingu	0	0	-52.2064018249512	-3.20333003997803	748499												"Método coleta: Arrasto;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	2379	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii									06PRT2013072001		2013	07	20			"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:41-03"	UFPA	GEA	3082	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis			"Leonardo Rodrigues"	2017	05	03			02PET2013101308	"Paulo Trindade"						"América do Sul"	Brasil	Pará	Altamira	Xingu	0	0	-52.2064018249512	-3.20333003997803	748499												"Método coleta: Tarrafa;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	3293	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis			"Edilberto Rodrigues"	2017	06	06			03IPR2017041501	"Paulo Trindade"						"América do Sul"	Brasil	Pará	Altamira	Xingu	0	0	-52.2064018249512	-3.20333003997803	748499												"Método coleta: Arrasto;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	3320	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis			"Edilberto Rodrigues"	2017	06	07			01IPR2017041601	"Paulo Trindade"						"América do Sul"	Brasil	Pará	Altamira	Xingu	0	0	-52.2064018249512	-3.20333003997803	748499												"Método coleta: Arrasto;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	3321	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis			"Edilberto Rodrigues"	2017	06	07			03RER2017041501	"Paulo Trindade"						"América do Sul"	Brasil	Pará	Altamira	Xingu	0	0	-52.2064018249512	-3.20333003997803	748499												"Método coleta: Marlhadeira;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	3322	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis			"Edilberto Rodrigues"	2017	06	07			03IPR2017041502	"Paulo Trindade"						"América do Sul"	Brasil	Pará	Altamira	Xingu	0	0	-52.2064018249512	-3.20333003997803	748499												"Método coleta: Arrasto;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	3345	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis			"Edilberto Rodrigues"	2017	06	09			12RER2017042301	"Paulo Trindade"						"América do Sul"	Brasil	Pará	Altamira	Xingu	0	0	-52.2064018249512	-3.20333003997803	748499												"Método coleta: Marlhadeira;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	4094	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis									"PTG 948-08/06/08"												0	0															"Método coleta: Tarrafa;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	4095	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis									"PTG 885-27/06/08"												0	0															"Método coleta: Tarrafa;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	4096	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis									"PTG 892 25/06/08"												0	0															"Método coleta: Tarrafa;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	4113	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis									"PTG 1247-26/10/08"												0	0															"Método coleta: Tarrafa;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	4120	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis									"PTG 886-27/06/08"												0	0															"Método coleta: Tarrafa;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	4121	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis									"PTG 1316-()/10/08"												0	0															"Método coleta: Tarrafa;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	6116	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis			"Paulo Trindade"						05RER2017092602							"América do Sul"	Brasil	Pará	Altamira	Xingu	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:41-03"	UFPA	GEA	6500	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis			"Paulo Trindade"						20180107S4T7	"Paulo Trindade"						"América do Sul"	Brasil	Pará	Itaituba	Tapajós	0	0	-55.9836006164551	-4.27611017227173	457045													
"2018-10-02 07:54:41-03"	UFPA	GEA	946	"Myloplus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	rubripinnis			"Juliana Araujo"	2013	03	22			BA3PE4TAG2		2011	07	23			"América do Sul"	Brasil	Pará		"Xingu Rio Bacajá"	0	0															Álcool	
"2018-10-02 07:54:41-03"	UFPA	GEA	4088	"Myloplus schomburgki"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgki																					0	0															"Método coleta: Tarrafa;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	1279	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii			"Laiza Rodrigues"	2013	06	06			BA1PE4TAG1		2011	07	25			"América do Sul"	Brasil	Pará	Altamira	"Xingú Rio Bacajá"	0	0	-52.2064018249512	-3.20333003997803	748499												ÁlcooL	
"2018-10-02 07:54:41-03"	UFPA	GEA	1974	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii			"Marcelo Andrade"	2015	03	02				"Marcelo Andrade"	2012	01	01			"América do Sul"	Brasil	Pará	Altamira	"Xingu Rio Xingu"	0	0	-52.2064018249512	-3.20333003997803	748499												"caixa esqueletos Método coleta: Malhadeira; Habitat: Remanso;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	1987	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii			"Marcelo Andrade"	2015	03	02			"SER 06"	"Mauricio Camargo-Zorro"	1905	06	25			"América do Sul"	Brasil	Amazonas	"Novo Aripuanã"	"Madeira Brazil, Amazonas, Novo Aripuanã, Parque Nacional dos Campos Amazônicos, Rio Roosevelt, Madeira basin"	0	0	-60.3796997070312	-5.12056016921997	427857												"Álcool Método coleta: Malhadeira; Habitat: Remanso;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	3054	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii			"Leonardo Rodrigues"	2017	05	03			02RER201212091301	"Paulo Trindade"						"América do Sul"	Brasil	Pará	Altamira	Xingu	0	0	-52.2064018249512	-3.20333003997803	748499												"Método coleta: Malhadeira;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	3056	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii			"Leonardo Rodrigues"	2017	05	03			04RER2012091803	"Paulo Trindade"						"América do Sul"	Brasil	Pará	Altamira	Xingu	0	0	-52.2064018249512	-3.20333003997803	748499												"Método coleta: Malhadeira;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	5890	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii			"Leonardo Rodrigues"	2017	11	09			16RER2017092302	"Paulo Trindade"						"América do Sul"	Brasil	Pará	Altamira	"Xingu Rio Xingu"	0	0	-52.2064018249512	-3.20333003997803	748499												"Habitat: Remanso;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	5891	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii			"Leonardo Rodrigues"	2017	11	09			04RER2017092202	"Paulo Trindade"						"América do Sul"	Brasil	Pará	Altamira	"Xingu Rio Xingu"	0	0	-52.2064018249512	-3.20333003997803	748499												"Habitat: Remanso;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	5892	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii			"Leonardo Rodrigues"	2017	11	09			16RER2017092302	"Paulo Trindade"						"América do Sul"	Brasil	Pará	Altamira	"Xingu Rio Xingu"	0	0	-52.2064018249512	-3.20333003997803	748499												"Habitat: Remanso;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	6027	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii			"Leonardo Rodrigues"	2017	11	13			4IG1PU3	"Marcelo Andrade"						"América do Sul"	Brasil	Pará	Altamira	"Xingu Rio Bacajá"	0	0	-52.2064018249512	-3.20333003997803	748499												"Habitat: Igarapé;"	
"2018-10-02 07:54:41-03"	UFPA	GEA	6110	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii			"Paulo Trindade"						16RER2017092302							"América do Sul"	Brasil	Pará	Altamira	Xingu	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:41-03"	UFPA	GEA	945	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii			"Juliana Araujo"	2013	03	22										"América do Sul"	Brasil	Pará		"Xingu Rio Bacajá"	0	0															Álcool	
"2018-10-02 07:54:41-03"	UFPA	GEA	2361	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii																"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:41-03"	UFPA	GEA	2362	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii									"ISO 157"							"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:41-03"	UFPA	GEA	2363	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii									05RER2012112201		2012	11	22			"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:41-03"	UFPA	GEA	2364	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii									07RER2013102601		2013	10	26			"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:41-03"	UFPA	GEA	2365	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii									12PET2012112703		2012	11	27			"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:41-03"	UFPA	GEA	2366	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii									06RER2013042202		2013	04	22			"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:41-03"	UFPA	GEA	2367	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii									12RER2013101802		2013	10	18			"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
"2018-10-02 07:54:41-03"	UFPA	GEA	2368	"Myloplus schomburgkii"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	schomburgkii									05PET2012092001		2012	09	20			"América do Sul"	Brasil	Pará	Altamira	Xingú	0	0	-52.2064018249512	-3.20333003997803	748499													
